id,participant_id,response_time,correct,trial_number,stimuli_number,response,task,color,attention,time_when,stimulus_chart,stimulus_order,stimulus_index,stimulus_color,stimulus_task,stimulus_trial_index,valid_response_time,valid_correct,stimulus_fields_match,is_answered,participant_type,is_complete
1428,67aa52dcb66d138fca70a211,5924,1,14,barchart-first-14-double-shortest-14,left,shortest,double,dual,2026-03-18T14:55:43Z,barchart,first,14,double,shortest,14,TRUE,TRUE,TRUE,TRUE,study,TRUE
1429,67aa52dcb66d138fca70a211,973,1,15,barchart-first-20-same-shortest-15,right,shortest,same,dual,2026-03-18T14:55:44Z,barchart,first,20,same,shortest,15,TRUE,TRUE,TRUE,TRUE,study,TRUE
1430,67aa52dcb66d138fca70a211,1487,1,16,barchart-first-03-same-shortest-16,right,shortest,same,dual,2026-03-18T14:55:47Z,barchart,first,3,same,shortest,16,TRUE,TRUE,TRUE,TRUE,study,TRUE
1431,67aa52dcb66d138fca70a211,1062,1,17,barchart-first-08-same-shortest-17,left,shortest,same,dual,2026-03-18T14:55:48Z,barchart,first,8,same,shortest,17,TRUE,TRUE,TRUE,TRUE,study,TRUE
1432,67aa52dcb66d138fca70a211,1290,1,18,barchart-first-03-random-shortest-18,right,shortest,random,dual,2026-03-18T14:55:50Z,barchart,first,3,random,shortest,18,TRUE,TRUE,TRUE,TRUE,study,TRUE
1433,67aa52dcb66d138fca70a211,1619,1,19,barchart-first-10-random-shortest-19,left,shortest,random,dual,2026-03-18T14:55:52Z,barchart,first,10,random,shortest,19,TRUE,TRUE,TRUE,TRUE,study,TRUE
1434,67aa52dcb66d138fca70a211,1004,1,20,barchart-first-12-same-shortest-20,left,shortest,same,dual,2026-03-18T14:55:54Z,barchart,first,12,same,shortest,20,TRUE,TRUE,TRUE,TRUE,study,TRUE
1435,67aa52dcb66d138fca70a211,1572,1,21,barchart-first-03-double-shortest-21,right,shortest,double,dual,2026-03-18T14:55:56Z,barchart,first,3,double,shortest,21,TRUE,TRUE,TRUE,TRUE,study,TRUE
1436,67aa52dcb66d138fca70a211,1217,1,22,barchart-first-31-random-shortest-22,right,shortest,random,dual,2026-03-18T14:55:58Z,barchart,first,31,random,shortest,22,TRUE,TRUE,TRUE,TRUE,study,TRUE
1437,67aa52dcb66d138fca70a211,1173,1,23,barchart-first-00-same-shortest-23,left,shortest,same,dual,2026-03-18T14:56:00Z,barchart,first,0,same,shortest,23,TRUE,TRUE,TRUE,TRUE,study,TRUE
1438,67aa52dcb66d138fca70a211,765,1,24,barchart-first-00-double-shortest-24,left,shortest,double,dual,2026-03-18T14:56:07Z,barchart,first,0,double,shortest,24,TRUE,TRUE,TRUE,TRUE,study,TRUE
1439,67aa52dcb66d138fca70a211,946,1,25,barchart-first-12-random-shortest-25,left,shortest,random,dual,2026-03-18T14:56:08Z,barchart,first,12,random,shortest,25,TRUE,TRUE,TRUE,TRUE,study,TRUE
1440,67aa52dcb66d138fca70a211,858,1,26,barchart-first-21-random-shortest-26,left,shortest,random,dual,2026-03-18T14:56:10Z,barchart,first,21,random,shortest,26,TRUE,TRUE,TRUE,TRUE,study,TRUE
1441,67aa52dcb66d138fca70a211,848,1,27,barchart-first-30-same-shortest-27,left,shortest,same,dual,2026-03-18T14:56:11Z,barchart,first,30,same,shortest,27,TRUE,TRUE,TRUE,TRUE,study,TRUE
1442,67aa52dcb66d138fca70a211,932,1,28,barchart-first-02-double-shortest-28,right,shortest,double,dual,2026-03-18T14:56:13Z,barchart,first,2,double,shortest,28,TRUE,TRUE,TRUE,TRUE,study,TRUE
1443,67aa52dcb66d138fca70a211,1096,1,29,barchart-first-23-same-shortest-29,right,shortest,same,dual,2026-03-18T14:56:14Z,barchart,first,23,same,shortest,29,TRUE,TRUE,TRUE,TRUE,study,TRUE
1444,67aa52dcb66d138fca70a211,909,1,30,barchart-first-27-same-shortest-30,right,shortest,same,dual,2026-03-18T14:56:16Z,barchart,first,27,same,shortest,30,TRUE,TRUE,TRUE,TRUE,study,TRUE
1445,67aa52dcb66d138fca70a211,1425,1,31,barchart-first-25-random-shortest-31,right,shortest,random,dual,2026-03-18T14:56:18Z,barchart,first,25,random,shortest,31,TRUE,TRUE,TRUE,TRUE,study,TRUE
1446,67aa52dcb66d138fca70a211,814,1,32,barchart-first-20-double-shortest-32,right,shortest,double,dual,2026-03-18T14:56:19Z,barchart,first,20,double,shortest,32,TRUE,TRUE,TRUE,TRUE,study,TRUE
1447,67aa52dcb66d138fca70a211,929,0,33,barchart-first-21-double-shortest-33,right,shortest,double,dual,2026-03-18T14:56:21Z,barchart,first,21,double,shortest,33,TRUE,TRUE,TRUE,TRUE,study,TRUE
1448,67aa52dcb66d138fca70a211,1051,1,34,barchart-first-05-same-shortest-34,left,shortest,same,dual,2026-03-18T14:56:24Z,barchart,first,5,same,shortest,34,TRUE,TRUE,TRUE,TRUE,study,TRUE
1449,67aa52dcb66d138fca70a211,1070,1,35,barchart-first-06-double-shortest-35,left,shortest,double,dual,2026-03-18T14:56:25Z,barchart,first,6,double,shortest,35,TRUE,TRUE,TRUE,TRUE,study,TRUE
1450,67aa52dcb66d138fca70a211,1182,1,36,barchart-first-31-double-shortest-36,right,shortest,double,dual,2026-03-18T14:56:27Z,barchart,first,31,double,shortest,36,TRUE,TRUE,TRUE,TRUE,study,TRUE
1451,67aa52dcb66d138fca70a211,1037,1,37,barchart-first-01-same-shortest-37,right,shortest,same,dual,2026-03-18T14:56:29Z,barchart,first,1,same,shortest,37,TRUE,TRUE,TRUE,TRUE,study,TRUE
1452,67aa52dcb66d138fca70a211,1179,1,38,barchart-first-11-double-shortest-38,right,shortest,double,dual,2026-03-18T14:56:31Z,barchart,first,11,double,shortest,38,TRUE,TRUE,TRUE,TRUE,study,TRUE
1453,67aa52dcb66d138fca70a211,1879,1,39,barchart-first-08-double-shortest-39,left,shortest,double,dual,2026-03-18T14:56:33Z,barchart,first,8,double,shortest,39,TRUE,TRUE,TRUE,TRUE,study,TRUE
1454,67aa52dcb66d138fca70a211,1448,0,40,barchart-first-29-random-shortest-40,right,shortest,random,dual,2026-03-18T14:56:35Z,barchart,first,29,random,shortest,40,TRUE,TRUE,TRUE,TRUE,study,TRUE
1455,67aa52dcb66d138fca70a211,1085,1,41,barchart-first-16-same-shortest-41,right,shortest,same,dual,2026-03-18T14:56:38Z,barchart,first,16,same,shortest,41,TRUE,TRUE,TRUE,TRUE,study,TRUE
1456,67aa52dcb66d138fca70a211,810,1,42,barchart-first-10-double-shortest-42,left,shortest,double,dual,2026-03-18T14:56:39Z,barchart,first,10,double,shortest,42,TRUE,TRUE,TRUE,TRUE,study,TRUE
1457,67aa52dcb66d138fca70a211,1190,1,43,barchart-first-29-same-shortest-43,left,shortest,same,dual,2026-03-18T14:56:41Z,barchart,first,29,same,shortest,43,TRUE,TRUE,TRUE,TRUE,study,TRUE
1458,67aa52dcb66d138fca70a211,804,1,44,barchart-first-30-random-shortest-44,left,shortest,random,dual,2026-03-18T14:56:43Z,barchart,first,30,random,shortest,44,TRUE,TRUE,TRUE,TRUE,study,TRUE
1459,67aa52dcb66d138fca70a211,1488,1,45,barchart-first-07-double-shortest-45,left,shortest,double,dual,2026-03-18T14:56:45Z,barchart,first,7,double,shortest,45,TRUE,TRUE,TRUE,TRUE,study,TRUE
1460,67aa52dcb66d138fca70a211,1148,1,46,barchart-first-19-random-shortest-46,left,shortest,random,dual,2026-03-18T14:56:47Z,barchart,first,19,random,shortest,46,TRUE,TRUE,TRUE,TRUE,study,TRUE
1461,67aa52dcb66d138fca70a211,907,1,47,barchart-first-16-double-shortest-47,right,shortest,double,dual,2026-03-18T14:56:48Z,barchart,first,16,double,shortest,47,TRUE,TRUE,TRUE,TRUE,study,TRUE
1462,67aa52dcb66d138fca70a211,1202,1,48,barchart-second-28-double-tallest-0,right,tallest,double,dual,2026-03-18T14:56:57Z,barchart,second,28,double,tallest,0,TRUE,TRUE,TRUE,TRUE,study,TRUE
1463,67aa52dcb66d138fca70a211,733,1,49,barchart-second-06-same-tallest-1,right,tallest,same,dual,2026-03-18T14:56:59Z,barchart,second,6,same,tallest,1,TRUE,TRUE,TRUE,TRUE,study,TRUE
1464,67aa52dcb66d138fca70a211,1082,1,50,barchart-second-24-double-tallest-2,right,tallest,double,dual,2026-03-18T14:57:00Z,barchart,second,24,double,tallest,2,TRUE,TRUE,TRUE,TRUE,study,TRUE
1465,67aa52dcb66d138fca70a211,1110,1,51,barchart-second-02-same-tallest-3,left,tallest,same,dual,2026-03-18T14:57:02Z,barchart,second,2,same,tallest,3,TRUE,TRUE,TRUE,TRUE,study,TRUE
1466,67aa52dcb66d138fca70a211,1029,1,52,barchart-second-22-random-tallest-4,right,tallest,random,dual,2026-03-18T14:57:04Z,barchart,second,22,random,tallest,4,TRUE,TRUE,TRUE,TRUE,study,TRUE
1467,67aa52dcb66d138fca70a211,1330,1,53,barchart-second-19-same-tallest-5,right,tallest,same,dual,2026-03-18T14:57:06Z,barchart,second,19,same,tallest,5,TRUE,TRUE,TRUE,TRUE,study,TRUE
1468,67aa52dcb66d138fca70a211,968,1,54,barchart-second-30-double-tallest-6,right,tallest,double,dual,2026-03-18T14:57:07Z,barchart,second,30,double,tallest,6,TRUE,TRUE,TRUE,TRUE,study,TRUE
1469,67aa52dcb66d138fca70a211,633,1,55,barchart-second-27-random-tallest-7,right,tallest,random,dual,2026-03-18T14:57:09Z,barchart,second,27,random,tallest,7,TRUE,TRUE,TRUE,TRUE,study,TRUE
1470,67aa52dcb66d138fca70a211,841,1,56,barchart-second-18-double-tallest-8,left,tallest,double,dual,2026-03-18T14:57:10Z,barchart,second,18,double,tallest,8,TRUE,TRUE,TRUE,TRUE,study,TRUE
1471,67aa52dcb66d138fca70a211,663,1,57,barchart-second-26-same-tallest-9,left,tallest,same,dual,2026-03-18T14:57:11Z,barchart,second,26,same,tallest,9,TRUE,TRUE,TRUE,TRUE,study,TRUE
1472,67aa52dcb66d138fca70a211,1268,1,58,barchart-second-09-random-tallest-10,left,tallest,random,dual,2026-03-18T14:57:13Z,barchart,second,9,random,tallest,10,TRUE,TRUE,TRUE,TRUE,study,TRUE
1473,67aa52dcb66d138fca70a211,1067,1,59,barchart-second-22-double-tallest-11,right,tallest,double,dual,2026-03-18T14:57:15Z,barchart,second,22,double,tallest,11,TRUE,TRUE,TRUE,TRUE,study,TRUE
1474,67aa52dcb66d138fca70a211,788,1,60,barchart-second-04-same-tallest-12,left,tallest,same,dual,2026-03-18T14:57:16Z,barchart,second,4,same,tallest,12,TRUE,TRUE,TRUE,TRUE,study,TRUE
1475,67aa52dcb66d138fca70a211,927,1,61,barchart-second-19-double-tallest-13,right,tallest,double,dual,2026-03-18T14:57:18Z,barchart,second,19,double,tallest,13,TRUE,TRUE,TRUE,TRUE,study,TRUE
1476,67aa52dcb66d138fca70a211,927,1,62,barchart-second-23-random-tallest-14,right,tallest,random,dual,2026-03-18T14:57:20Z,barchart,second,23,random,tallest,14,TRUE,TRUE,TRUE,TRUE,study,TRUE
1477,67aa52dcb66d138fca70a211,1331,1,63,barchart-second-00-random-tallest-15,right,tallest,random,dual,2026-03-18T14:57:21Z,barchart,second,0,random,tallest,15,TRUE,TRUE,TRUE,TRUE,study,TRUE
1478,67aa52dcb66d138fca70a211,641,1,64,barchart-second-24-same-tallest-16,right,tallest,same,dual,2026-03-18T14:57:23Z,barchart,second,24,same,tallest,16,TRUE,TRUE,TRUE,TRUE,study,TRUE
1479,67aa52dcb66d138fca70a211,935,1,65,barchart-second-06-random-tallest-17,right,tallest,random,dual,2026-03-18T14:57:24Z,barchart,second,6,random,tallest,17,TRUE,TRUE,TRUE,TRUE,study,TRUE
1480,67aa52dcb66d138fca70a211,1785,1,66,barchart-second-21-same-tallest-18,left,tallest,same,dual,2026-03-18T14:57:27Z,barchart,second,21,same,tallest,18,TRUE,TRUE,TRUE,TRUE,study,TRUE
1481,67aa52dcb66d138fca70a211,907,1,67,barchart-second-26-random-tallest-19,left,tallest,random,dual,2026-03-18T14:57:28Z,barchart,second,26,random,tallest,19,TRUE,TRUE,TRUE,TRUE,study,TRUE
1482,67aa52dcb66d138fca70a211,1704,1,68,barchart-second-23-double-tallest-20,right,tallest,double,dual,2026-03-18T14:57:31Z,barchart,second,23,double,tallest,20,TRUE,TRUE,TRUE,TRUE,study,TRUE
1483,67aa52dcb66d138fca70a211,1182,1,69,barchart-second-15-double-tallest-21,right,tallest,double,dual,2026-03-18T14:57:32Z,barchart,second,15,double,tallest,21,TRUE,TRUE,TRUE,TRUE,study,TRUE
1484,67aa52dcb66d138fca70a211,851,1,70,barchart-second-10-same-tallest-22,right,tallest,same,dual,2026-03-18T14:57:34Z,barchart,second,10,same,tallest,22,TRUE,TRUE,TRUE,TRUE,study,TRUE
1485,67aa52dcb66d138fca70a211,1252,1,71,barchart-second-13-double-tallest-23,left,tallest,double,dual,2026-03-18T14:57:36Z,barchart,second,13,double,tallest,23,TRUE,TRUE,TRUE,TRUE,study,TRUE
1486,67aa52dcb66d138fca70a211,912,1,72,barchart-second-29-double-tallest-24,left,tallest,double,dual,2026-03-18T14:57:40Z,barchart,second,29,double,tallest,24,TRUE,TRUE,TRUE,TRUE,study,TRUE
1487,67aa52dcb66d138fca70a211,820,1,73,barchart-second-28-random-tallest-25,right,tallest,random,dual,2026-03-18T14:57:41Z,barchart,second,28,random,tallest,25,TRUE,TRUE,TRUE,TRUE,study,TRUE
1488,67aa52dcb66d138fca70a211,835,1,74,barchart-second-11-same-tallest-26,left,tallest,same,dual,2026-03-18T14:57:43Z,barchart,second,11,same,tallest,26,TRUE,TRUE,TRUE,TRUE,study,TRUE
1489,67aa52dcb66d138fca70a211,895,1,75,barchart-second-17-random-tallest-27,left,tallest,random,dual,2026-03-18T14:57:44Z,barchart,second,17,random,tallest,27,TRUE,TRUE,TRUE,TRUE,study,TRUE
1490,67aa52dcb66d138fca70a211,1199,1,76,barchart-second-25-same-tallest-28,right,tallest,same,dual,2026-03-18T14:57:46Z,barchart,second,25,same,tallest,28,TRUE,TRUE,TRUE,TRUE,study,TRUE
1491,67aa52dcb66d138fca70a211,1002,1,77,barchart-second-01-double-tallest-29,left,tallest,double,dual,2026-03-18T14:57:48Z,barchart,second,1,double,tallest,29,TRUE,TRUE,TRUE,TRUE,study,TRUE
1492,67aa52dcb66d138fca70a211,873,1,78,barchart-second-07-random-tallest-30,left,tallest,random,dual,2026-03-18T14:57:49Z,barchart,second,7,random,tallest,30,TRUE,TRUE,TRUE,TRUE,study,TRUE
1493,67aa52dcb66d138fca70a211,824,1,79,barchart-second-24-random-tallest-31,right,tallest,random,dual,2026-03-18T14:57:51Z,barchart,second,24,random,tallest,31,TRUE,TRUE,TRUE,TRUE,study,TRUE
1494,67aa52dcb66d138fca70a211,748,1,80,barchart-second-17-same-tallest-32,left,tallest,same,dual,2026-03-18T14:57:52Z,barchart,second,17,same,tallest,32,TRUE,TRUE,TRUE,TRUE,study,TRUE
1495,67aa52dcb66d138fca70a211,1296,1,81,barchart-second-05-random-tallest-33,right,tallest,random,dual,2026-03-18T14:57:54Z,barchart,second,5,random,tallest,33,TRUE,TRUE,TRUE,TRUE,study,TRUE
1496,67aa52dcb66d138fca70a211,697,1,82,barchart-second-01-random-tallest-34,left,tallest,random,dual,2026-03-18T14:57:55Z,barchart,second,1,random,tallest,34,TRUE,TRUE,TRUE,TRUE,study,TRUE
1497,67aa52dcb66d138fca70a211,1025,1,83,barchart-second-04-double-tallest-35,left,tallest,double,dual,2026-03-18T14:57:57Z,barchart,second,4,double,tallest,35,TRUE,TRUE,TRUE,TRUE,study,TRUE
1498,67aa52dcb66d138fca70a211,769,1,84,barchart-second-14-random-tallest-36,left,tallest,random,dual,2026-03-18T14:57:58Z,barchart,second,14,random,tallest,36,TRUE,TRUE,TRUE,TRUE,study,TRUE
1499,67aa52dcb66d138fca70a211,887,1,85,barchart-second-28-same-tallest-37,right,tallest,same,dual,2026-03-18T14:58:00Z,barchart,second,28,same,tallest,37,TRUE,TRUE,TRUE,TRUE,study,TRUE
1500,67aa52dcb66d138fca70a211,1061,1,86,barchart-second-22-same-tallest-38,right,tallest,same,dual,2026-03-18T14:58:02Z,barchart,second,22,same,tallest,38,TRUE,TRUE,TRUE,TRUE,study,TRUE
1501,67aa52dcb66d138fca70a211,973,1,87,barchart-second-09-double-tallest-39,left,tallest,double,dual,2026-03-18T14:58:03Z,barchart,second,9,double,tallest,39,TRUE,TRUE,TRUE,TRUE,study,TRUE
1502,67aa52dcb66d138fca70a211,929,1,88,barchart-second-16-random-tallest-40,left,tallest,random,dual,2026-03-18T14:58:05Z,barchart,second,16,random,tallest,40,TRUE,TRUE,TRUE,TRUE,study,TRUE
1503,67aa52dcb66d138fca70a211,774,1,89,barchart-second-07-same-tallest-41,left,tallest,same,dual,2026-03-18T14:58:06Z,barchart,second,7,same,tallest,41,TRUE,TRUE,TRUE,TRUE,study,TRUE
1504,67aa52dcb66d138fca70a211,923,1,90,barchart-second-05-double-tallest-42,right,tallest,double,dual,2026-03-18T14:58:08Z,barchart,second,5,double,tallest,42,TRUE,TRUE,TRUE,TRUE,study,TRUE
1505,67aa52dcb66d138fca70a211,627,1,91,barchart-second-02-random-tallest-43,left,tallest,random,dual,2026-03-18T14:58:09Z,barchart,second,2,random,tallest,43,TRUE,TRUE,TRUE,TRUE,study,TRUE
1506,67aa52dcb66d138fca70a211,677,1,92,barchart-second-26-double-tallest-44,left,tallest,double,dual,2026-03-18T14:58:10Z,barchart,second,26,double,tallest,44,TRUE,TRUE,TRUE,TRUE,study,TRUE
1507,67aa52dcb66d138fca70a211,652,0,93,barchart-second-15-same-tallest-45,left,tallest,same,dual,2026-03-18T14:58:11Z,barchart,second,15,same,tallest,45,TRUE,TRUE,TRUE,TRUE,study,TRUE
1508,67aa52dcb66d138fca70a211,1181,1,94,barchart-second-14-same-tallest-46,left,tallest,same,dual,2026-03-18T14:58:14Z,barchart,second,14,same,tallest,46,TRUE,TRUE,TRUE,TRUE,study,TRUE
1509,67aa52dcb66d138fca70a211,751,1,95,barchart-second-17-double-tallest-47,left,tallest,double,dual,2026-03-18T14:58:16Z,barchart,second,17,double,tallest,47,TRUE,TRUE,TRUE,TRUE,study,TRUE
1121,67c34d9b878f52578c902a89,7812,1,0,barchart-first-23-random-shortest-0,right,shortest,random,single,2026-03-17T22:14:47Z,barchart,first,23,random,shortest,0,TRUE,TRUE,TRUE,TRUE,study,TRUE
1122,67c34d9b878f52578c902a89,5192,1,1,barchart-first-18-same-shortest-1,right,shortest,same,single,2026-03-17T22:14:53Z,barchart,first,18,same,shortest,1,TRUE,TRUE,TRUE,TRUE,study,TRUE
1123,67c34d9b878f52578c902a89,4260,0,2,barchart-first-08-same-shortest-2,right,shortest,same,single,2026-03-17T22:14:58Z,barchart,first,8,same,shortest,2,TRUE,TRUE,TRUE,TRUE,study,TRUE
1124,67c34d9b878f52578c902a89,4512,1,3,barchart-first-22-same-shortest-3,right,shortest,same,single,2026-03-17T22:15:04Z,barchart,first,22,same,shortest,3,TRUE,TRUE,TRUE,TRUE,study,TRUE
1125,67c34d9b878f52578c902a89,3335,1,4,barchart-first-00-same-shortest-4,left,shortest,same,single,2026-03-17T22:15:08Z,barchart,first,0,same,shortest,4,TRUE,TRUE,TRUE,TRUE,study,TRUE
1126,67c34d9b878f52578c902a89,3782,1,5,barchart-first-00-random-shortest-5,left,shortest,random,single,2026-03-17T22:15:12Z,barchart,first,0,random,shortest,5,TRUE,TRUE,TRUE,TRUE,study,TRUE
1127,67c34d9b878f52578c902a89,2468,1,6,barchart-first-20-random-shortest-6,right,shortest,random,single,2026-03-17T22:15:15Z,barchart,first,20,random,shortest,6,TRUE,TRUE,TRUE,TRUE,study,TRUE
1128,67c34d9b878f52578c902a89,3327,1,7,barchart-first-08-double-shortest-7,left,shortest,double,single,2026-03-17T22:15:19Z,barchart,first,8,double,shortest,7,TRUE,TRUE,TRUE,TRUE,study,TRUE
1129,67c34d9b878f52578c902a89,2905,1,8,barchart-first-27-same-shortest-8,right,shortest,same,single,2026-03-17T22:15:23Z,barchart,first,27,same,shortest,8,TRUE,TRUE,TRUE,TRUE,study,TRUE
1130,67c34d9b878f52578c902a89,2380,1,9,barchart-first-03-same-shortest-9,right,shortest,same,single,2026-03-17T22:15:26Z,barchart,first,3,same,shortest,9,TRUE,TRUE,TRUE,TRUE,study,TRUE
1131,67c34d9b878f52578c902a89,3691,1,10,barchart-first-07-same-shortest-10,left,shortest,same,single,2026-03-17T22:15:30Z,barchart,first,7,same,shortest,10,TRUE,TRUE,TRUE,TRUE,study,TRUE
1132,67c34d9b878f52578c902a89,2452,1,11,barchart-first-19-random-shortest-11,left,shortest,random,single,2026-03-17T22:15:33Z,barchart,first,19,random,shortest,11,TRUE,TRUE,TRUE,TRUE,study,TRUE
1133,67c34d9b878f52578c902a89,4542,1,12,barchart-first-06-same-shortest-12,left,shortest,same,single,2026-03-17T22:15:38Z,barchart,first,6,same,shortest,12,TRUE,TRUE,TRUE,TRUE,study,TRUE
1134,67c34d9b878f52578c902a89,4364,1,13,barchart-first-14-double-shortest-13,left,shortest,double,single,2026-03-17T22:15:43Z,barchart,first,14,double,shortest,13,TRUE,TRUE,TRUE,TRUE,study,TRUE
1135,67c34d9b878f52578c902a89,1802,1,14,barchart-first-25-double-shortest-14,right,shortest,double,single,2026-03-17T22:15:45Z,barchart,first,25,double,shortest,14,TRUE,TRUE,TRUE,TRUE,study,TRUE
1136,67c34d9b878f52578c902a89,2058,1,15,barchart-first-08-random-shortest-15,left,shortest,random,single,2026-03-17T22:15:48Z,barchart,first,8,random,shortest,15,TRUE,TRUE,TRUE,TRUE,study,TRUE
1137,67c34d9b878f52578c902a89,2027,1,16,barchart-first-13-same-shortest-16,left,shortest,same,single,2026-03-17T22:15:51Z,barchart,first,13,same,shortest,16,TRUE,TRUE,TRUE,TRUE,study,TRUE
1138,67c34d9b878f52578c902a89,2454,1,17,barchart-first-17-random-shortest-17,right,shortest,random,single,2026-03-17T22:15:54Z,barchart,first,17,random,shortest,17,TRUE,TRUE,TRUE,TRUE,study,TRUE
1139,67c34d9b878f52578c902a89,3056,1,18,barchart-first-31-double-shortest-18,right,shortest,double,single,2026-03-17T22:15:57Z,barchart,first,31,double,shortest,18,TRUE,TRUE,TRUE,TRUE,study,TRUE
1140,67c34d9b878f52578c902a89,2227,1,19,barchart-first-24-same-shortest-19,left,shortest,same,single,2026-03-17T22:16:00Z,barchart,first,24,same,shortest,19,TRUE,TRUE,TRUE,TRUE,study,TRUE
1141,67c34d9b878f52578c902a89,2679,1,20,barchart-first-25-same-shortest-20,right,shortest,same,single,2026-03-17T22:16:03Z,barchart,first,25,same,shortest,20,TRUE,TRUE,TRUE,TRUE,study,TRUE
1142,67c34d9b878f52578c902a89,1421,1,21,barchart-first-07-double-shortest-21,left,shortest,double,single,2026-03-17T22:16:05Z,barchart,first,7,double,shortest,21,TRUE,TRUE,TRUE,TRUE,study,TRUE
1143,67c34d9b878f52578c902a89,1352,1,22,barchart-first-28-double-shortest-22,right,shortest,double,single,2026-03-17T22:16:07Z,barchart,first,28,double,shortest,22,TRUE,TRUE,TRUE,TRUE,study,TRUE
1144,67c34d9b878f52578c902a89,1980,1,23,barchart-first-04-random-shortest-23,right,shortest,random,single,2026-03-17T22:16:10Z,barchart,first,4,random,shortest,23,TRUE,TRUE,TRUE,TRUE,study,TRUE
1145,67c34d9b878f52578c902a89,4012,1,24,barchart-first-16-double-shortest-24,right,shortest,double,single,2026-03-17T22:16:29Z,barchart,first,16,double,shortest,24,TRUE,TRUE,TRUE,TRUE,study,TRUE
1146,67c34d9b878f52578c902a89,2419,1,25,barchart-first-00-double-shortest-25,left,shortest,double,single,2026-03-17T22:16:32Z,barchart,first,0,double,shortest,25,TRUE,TRUE,TRUE,TRUE,study,TRUE
